Title,Category,Course Type,Skills,course_id
Intellectual Property Law Specialization,Business,Specialization,"Brand Management, Strategic Thinking, Planning, Intellectual Property, Business Strategy, Asset Management, Value Proposition, Copyright, Copyright Protection, Fair Use, Marketing, Strategic Planning, ",intellectual_property_law_specialization
The Singer Songwriter Specialization,Arts and Humanities,Specialization,"Music production, Ableton, Singing, Songwriting, Guitar, Tablature, Music notation, Guitar scales, Guitar chords, Popular Music, Breathing Techniques, Belting, ",the_singer_songwriter_specialization
AI for Medicine Specialization,Data Science,Specialization,"model interpretation, Image Segmentation, natural language extraction, Machine Learning, time-to-event modeling, Deep Learning, model evaluation, Multi-class classification, Random Forest, model tuning, treatment effect estimation, machine learning interpretation, ",ai_for_medicine_specialization
Mergers and Acquisitions  Specialization,Business,Specialization,"Financial Accounting, Financial Modeling, Mergers And Acquisitions (M&A), Corporate Investments, Accounting, Taxes, Financial Statement, Corporate Accouting, ",mergers_and_acquisitions__specialization
Dynamic Public Speaking Specialization,Personal Development,Specialization,"Communication, Presentation, Speech, Public Speaking, Confidence, ",dynamic_public_speaking_specialization
Supply Chain Analytics Specialization,Business,Specialization,"Data Analysis, Supply Chain, Business Intelligence, Demand and Supply Planning, job intelligence, Management Consulting, Benchmarking, Competitive Analysis, Model Selection Validation Improvement, Regression Analysis, Demand Planning and Forecasting, Data Visualization (DataViz), ",supply_chain_analytics_specialization
Six Sigma Black Belt Specialization,Business,Specialization,"Statistics, Math, ",six_sigma_black_belt_specialization
Strategic Leadership and Management Specialization,Business,Specialization,"Strategic Management, Negotiation, Leadership, Business Strategy, self-awareness, Ethical decision-making, Defining Leadership, Trust in relationships, Leadership Development, Develop team culture, Navigate growth and change in teams, Create space for DEIB, ",strategic_leadership_and_management_specialization
Music Education for Teachers Specialization,Social Sciences,Specialization,"Music, Music production, Improvisation, Songwriting, Music Education, classroom management, Curriculum Design, Teaching, Learning, Music Performance, Jazz, Jazz Improvisation, ",music_education_for_teachers_specialization
Project Management Specialization,Business,Specialization,"Engineering management, Agile Management, Risk Management, Stakeholder Communications, Project Management, Resource Management, Business Communication, Team Management, Project Planning, budget management, Servant Leadership, Strategic Management, ",project_management_specialization
User Experience Research and Design Specialization,Computer Science,Specialization,"User Research, Affinity Diagram, human computer interaction, User Experience (UX), User Experience Design (UXD), Adobe Photoshop, ",user_experience_research_and_design_specialization
Good with Words: Writing and Editing Specialization,Personal Development,Specialization,"Persuasion, Creativity, Writing, Time management, Editing, ",good_with_words_writing_and_editing_specialization
Drug Development Product Management Specialization,Health,Specialization,"Marketing, Drug Regulations, Drug Discovery, Clinical Trials, Pharmacology, Drug Development, Clinical Development, Pharmacokinetics, Clinical Research, Clinical Trial Design, ",drug_development_product_management_specialization
Excel Skills for Data Analytics and Visualization Specialization,Business,Specialization,"Data Analysis, Microsoft Excel, Data Visualization (DataViz), Data Cleansing, Big Data, power bi, ",excel_skills_for_data_analytics_and_visualization_
"Food Sustainability, Mindful Eating, and Healthy Cooking Specialization",Health,Specialization,"mindful eating, sensible shopping, sustainable eating, food mindfulness, Cooking, Devise a customized plan for optimizing your eating patterns., Rebuild your relationship with food by learning to genuinely love the foods that will support your health in the long term., Practice self-compassion with regard to your eating behaviors and food choices., Observe your own unique eating patterns and identify areas of improvement., Practice food mindfulness or mindful eating on a day-to-day basis., How to identify sustainably caught (or farmed) fish and seafood, How to choose more sustainably raised meat and chicken when shopping at the supermarket (if you eat these foods), ",food_sustainability_mindful_eating_and_healthy_coo
Web Design for Everybody: Basics of Web Development & Coding Specialization,Computer Science,Specialization,"Web Development, Cascading Style Sheets (CSS), Html5, JavaScript, Responsive Web Design, Web Design, Web Accessibility, HTML, Style Sheets, Document Object Model (DOM), Bootstrap (Front-End Framework), ",web_design_for_everybody_basics_of_web_development
Microsoft Azure Fundamentals AZ-900 Exam Prep Specialization,Computer Science,Specialization,"Microsoft Azure, Cloud Computing, Cloud Computing Security, Artificial Intelligence (AI), Internet Of Things (IOT), Application Design, Cloud Governance Strategy, Test Preparation, ",microsoft_azure_fundamentals_az900_exam_prep_speci
Business Value and Project Management Specialization,Business,Specialization,"Organizational Structure, Project Execution, Financial Accounting, Strategic Management, Project Management, Accounting, Accrual, Financial Statement, Cash Flow, Cash Flow Statement, Knowledge of General Business Functions, Organization Design, ",business_value_and_project_management_specializati
Clinical Trials Operations Specialization,Health,Specialization,"Data Management, Trial Design, Ethics, Clinical Data Management, Data Collection, Clinical Trial Design, Randomization, Masking, Statistical Analysis, Monitoring, Reproducibility, Meta-Analysis, ",clinical_trials_operations_specialization
Investment Management with Python and Machine Learning Specialization,Business,Specialization,"Risk Management, Portfolio construction and analysis, Python programming skills, Implementation of data science techniques in investment decisions, Portfolio Optimization, Programming skills, Managing your own personal invetsments, Investment management knowledge, Computer Science, Expertise in data science, Advanced vizualisation, Basics of consuption-based alternative data, ",investment_management_with_python_and_machine_lear
Data Analysis with R Specialization,Data Science,Specialization,"Statistics, R Programming, Rstudio, Exploratory Data Analysis, Statistical Inference, Statistical Hypothesis Testing, Linear Regression, Regression Analysis, ",data_analysis_with_r_specialization
Excel to MySQL: Analytic Techniques for Business Specialization,Business,Specialization,"Binary Classification, Data Analysis, Tableau Software, SQL, Business Analysis, Business Analytics, Business Process, Microsoft Excel, Linear Regression, Data Visualization (DataViz), Visualization (Computer Graphics), MySQL, ",excel_to_mysql_analytic_techniques_for_business_sp
Bayesian Statistics Specialization,Data Science,Specialization,"Bayesian Statistics, Data Science, R Programming, Data Analysis, Statistics, Bayesian Inference, Gibbs Sampling, Markov Model, Mixture Model, Forecasting, Dynamic Linear Modeling, Time Series, ",bayesian_statistics_specialization
Data Science Foundations: Data Structures and Algorithms Specialization,Computer Science,Specialization,"Algorithm Design, Python Programming, Data Structure Design, Analysis of Algorithms, Hashtables, Graphs Algorithms, Intractability, ",data_science_foundations_data_structures_and_algor
Biostatistics in Public Health  Specialization,Health,Specialization,"Statistics, Statistical Hypothesis Testing, variability, regression, Normal Distribution, summary measures, binary data, Confidence Interval, p values, sampling, P-Value, Proportional Hazards Model, ",biostatistics_in_public_health__specialization
Algorithms for Battery Management Systems Specialization,Physical Science and Engineering,Specialization,"Design equivalent-circuit models for lithium-ion battery cells, Implement state-of-charge estimators for lithium-ion battery cells, Understand how lithium-ion battery cells work and basic requirements of battery-management systems, Implement state-of-health estimators for lithium-ion battery cells, Understand balancing requirements and implement power estimators for lithium-ion battery packs, Understand the requirements of a battery-management system, Understand how lithium-ion battery cells work, How to implement state-of-charge (SOC) estimators for lithium-ion battery cells, H​ow to implement state-of-health (SOH) estimators for lithium-ion battery cells, H​ow to design balancers and power-limits estimators for lithium-ion battery packs, ",algorithms_for_battery_management_systems_speciali
"Effective Communication: Writing, Design, and Presentation Specialization",Business,Specialization,"Business Writing, Presentation, Graphic Design, Writing, Grammar, Communication, Graphics, Typography, Public Speaking, Communication Design, ",effective_communication_writing_design_and_present
